name	term	lev	seq	value
"isomerase activity"	GO:0016853	2	"LOC111099063"	-0.106018513349441
"isomerase activity"	GO:0016853	2	"LOC111099221"	0.532036957690467
"isomerase activity"	GO:0016853	2	"LOC111100222"	0.400921798984204
"isomerase activity"	GO:0016853	2	"LOC111106300"	-0.121628451292121
"isomerase activity"	GO:0016853	2	"LOC111112909"	-0.121997384859581
"isomerase activity"	GO:0016853	2	"LOC111113622"	0.247624654501384
"isomerase activity"	GO:0016853	2	"LOC111113980"	0.113914912278246
"isomerase activity"	GO:0016853	2	"LOC111117944"	0.119974484320819
"isomerase activity"	GO:0016853	2	"LOC111119126"	-0.143427572920183
"isomerase activity"	GO:0016853	2	"LOC111120828"	0.0847309420765474
"isomerase activity"	GO:0016853	2	"LOC111121008"	-0.223488989769225
"isomerase activity"	GO:0016853	2	"LOC111121539"	0.344135341558052
"isomerase activity"	GO:0016853	2	"LOC111122969"	0.252402716680496
"isomerase activity"	GO:0016853	2	"LOC111125129"	0.201983468597093
"isomerase activity"	GO:0016853	2	"LOC111127921"	1.89368940894826
"isomerase activity"	GO:0016853	2	"LOC111128311"	-0.049626055769374
"isomerase activity"	GO:0016853	2	"LOC111128632"	0.485064228108027
"isomerase activity"	GO:0016853	2	"LOC111128939"	-0.479750403799446
"isomerase activity"	GO:0016853	2	"LOC111130879"	-0.595606093211659
"isomerase activity"	GO:0016853	2	"LOC111131116"	0.1827056934073
"isomerase activity"	GO:0016853	2	"LOC111134667"	0.205602446216788
"isomerase activity"	GO:0016853	2	"LOC111135726"	-0.0727306378812669
"isomerase activity"	GO:0016853	2	"LOC111137548"	-0.228179563518131
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen"	GO:0016714	2	"LOC111100427"	-0.117275246328386
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen"	GO:0016714	2	"LOC111100428"	-0.544212684405095
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen"	GO:0016714	2	"LOC111103021"	-0.756388624190467
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen"	GO:0016714	2	"LOC111105201"	-0.686809328761326
"obsolete protein transporter activity"	GO:0008565	-1	"LOC111103812"	0.0758773166991542
"obsolete protein transporter activity"	GO:0008565	-1	"LOC111103867"	0.499821200447138
"obsolete protein transporter activity"	GO:0008565	-1	"LOC111104381"	0.443726347384192
"obsolete protein transporter activity"	GO:0008565	-1	"LOC111135682"	0.139047946164304
"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor"	GO:0009916;GO:0016682	4	"LOC111119097"	1.00345633178497
"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor"	GO:0009916;GO:0016682	4	"LOC111119236"	1.35505672999569
"protein-N-terminal asparagine amidohydrolase activity"	GO:0008418	3	"LOC111099214"	1.07587974299305
"protein-N-terminal asparagine amidohydrolase activity"	GO:0008418	3	"LOC111137038"	0.00310934043572098
"phosphotransferase activity, for other substituted phosphate groups"	GO:0016780	2	"LOC111111294"	0.643552349245016
"phosphotransferase activity, for other substituted phosphate groups"	GO:0016780	2	"LOC111122830"	-0.00614234294293525
"phosphotransferase activity, for other substituted phosphate groups"	GO:0016780	2	"LOC111126162"	-0.341742025205519
"Ran GTPase binding"	GO:0008536	6	"LOC111110088"	-0.137744629613615
"Ran GTPase binding"	GO:0008536	6	"LOC111110572"	0.00179829216896188
